ALLOT_NAME,ALLOT_NO,BLMDATA,GIS_ACRES,ADMIN_ST,ADM_OFC_CD,ADM_UNIT_C,ST_ALLOT,GlobalID,SHAPE_Leng,SHAPE_Area,FID,OBJECTID
Bruce Bedke-private,4026,0,2630.266491,ID,T02000,IDT02000,ID04026,{934F3DA7-9421-43FC-961A-8FF6E6484E4A},14282.92817,10644353.12,513,279220
Goose Creek Group,4027,0,33376.70399,ID,T02000,IDT02000,ID04027,{82885047-B09B-4EBB-90F5-A2C8ED5F18F8},91927.74662,135071265.4,514,279221
Bedke-Churchill,4028,0,1757.306923,ID,T02000,IDT02000,ID04028,{37D59DB9-355F-46A7-95C7-26C92DFF59B0},12184.17921,7111597.054,515,279222
Karl E. Bedke-Gse Ck,4029,0,475.4388556,ID,T02000,IDT02000,ID04029,{68EC894A-3E82-4274-81E5-869EFB05FA97},10394.68609,1924040.428,516,279223
Rocky Knoll,4030,0,1935.166235,ID,I02000,IDI02000,ID04030,{0556455D-CC9A-4878-9615-EEA80E6ABFF0},21100.01602,7831371.01,517,279224
Western Stockgrowers,4031,0,25484.89798,ID,T02000,IDT02000,ID04031,{802BFC55-027B-43C5-B895-DC542CD8CF81},60015.22388,103134132.7,518,279225
Dry Creek-Artesian,4032,0,3656.432214,ID,T02000,IDT02000,ID04032,{52C21DC8-37FB-430E-9E05-D3014B519236},21841.79814,14797114.96,519,279226
Callahan,4033,0,2076.565169,ID,T02000,IDT02000,ID04033,{39C3DEEF-4729-4208-9355-05DD7F3EBF79},15510.60964,8403594.468,520,279227
Point Ranch,4034,0,37442.0958,ID,T02000,IDT02000,ID04034,{5757159A-E51C-4E90-A3D6-0035CD27AEF2},78178.65703,151523387.7,521,279228
Moore Lost Creek,4036,0,165.5902936,ID,T02000,IDT02000,ID04036,{41169408-FE22-4B33-BF91-4D8871E6142B},3220.692572,670122.8048,522,279229
North Big Creek,4037,0,10187.26597,ID,T02000,IDT02000,ID04037,{BF297630-C327-4219-BAD1-70DD42768243},39990.24411,41226566.45,523,279230
Kerr-Lost Creek,4038,0,14245.86931,ID,T02000,IDT02000,ID04038,{9A250D1A-8C1A-402B-A11C-FE8AEB7AFF41},50354.51888,57651216.71,524,279231
Noh-White Rock,4039,0,1612.286232,ID,T02000,IDT02000,ID04039,{8F18F4C9-E392-40B8-BB51-05C4F710577A},10732.69053,6524716.809,525,279232
Noh.Sections,4040,0,4291.821959,ID,T02000,IDT02000,ID04040,{76744DF2-5174-4531-9C6E-7429BA66D1FD},19006.94474,17368456.25,526,279233
Mule Creek-Pvga,4041,0,10129.90113,ID,T02000,IDT02000,ID04041,{1FF768B5-1AA5-4E36-A9C7-D042B61BDB94},34579.31118,40994418.26,527,279234
Frahm-Pvga,4043,0,4080.485622,ID,T02000,IDT02000,ID04043,{F1701536-CF9D-4BDD-AF5D-6E5077F57030},29556.18204,16513205.03,528,279235
South Mule Creek,4044,0,3514.31305,ID,T02000,IDT02000,ID04044,{174CBB31-35E1-42D0-95FE-46963BBFCA7D},15585.99085,14221976.83,529,279236
Horse Creek-1,4045,0,361.1960042,ID,I02000,IDI02000,ID04045,{1EE7DFA6-67FE-495B-8924-81CD8EA58B83},7250.047955,1461714.175,530,279237
Griff,4046,0,2532.501619,ID,T02000,IDT02000,ID04046,{D393594C-BBFC-434D-A898-260657BEF954},15794.27448,10248711.15,531,279238
Keith Bramwell,4047,0,281.803982,ID,I01000,IDI01000,ID04047,{D384CFA3-03DA-44A1-B993-303E17212A25},5641.894582,1140424.784,532,279239
Bagley Hollow,4048,0,333.0969917,ID,I02000,IDI02000,ID04048,{5E212C87-E06B-4EAE-9F1D-844939EBA089},6551.060699,1348001.054,533,279240
Peters,4049,0,1221.156149,ID,T02000,IDT02000,ID04049,{3D4B0AF6-3AE6-4642-8F8F-562183E6136F},19322.90521,4941863.234,534,279241
Rock Creek-Coiner,4050,0,52.93099962,ID,T02000,IDT02000,ID04050,{70CCAFF8-4A75-45C8-BD59-A30BB7DC1B08},2224.630969,214205.0066,535,279242
Courtnay,4051,0,279.9554486,ID,T02000,IDT02000,ID04051,{B52DDD88-1712-4979-AB5E-1A2A12926399},4855.49732,1132944.005,536,279243
Hub Butte-Western Sg,4053,0,4269.724147,ID,T02000,IDT02000,ID04053,{85279F40-CC95-4724-A075-00D6F2D7F583},22335.44185,17279029.24,537,279244
Salmon Tract-Isolated,4054,0,100.2769968,ID,T02000,IDT02000,ID04054,{DD6D6094-7FDA-4866-8F62-D80365FBDE17},2875.217151,405808.2203,538,279245
Hub Butte,4055,0,772.090617,ID,T02000,IDT02000,ID04055,{9BEB6BC9-C125-4B86-B33B-C438DCD2EC58},7130.079153,3124552.282,539,279246
Goose Creek-Fairchil,4056,0,971.7488834,ID,T02000,IDT02000,ID04056,{9695C514-8865-485D-94F7-89B887EF9FE4},9674.891008,3932543.829,540,279247
Fuller,4057,0,1065.656107,ID,T02000,IDT02000,ID04057,{1D5BC6B2-31BF-43A3-9020-6AEE1F8D9C5E},9575.788897,4312574.39,541,279248
Burton Creek-1,4058,0,1088.425578,ID,I02000,IDI02000,ID04058,{BE9FD399-5EDC-422D-BF57-F5512DEBE9DD},12724.83937,4404719.534,542,279249
Greene-Private,4059,0,501.8868591,ID,T02000,IDT02000,ID04059,{38A7A81D-AC79-4125-BF6F-2BD0D367CEEF},7556.197645,2031072.126,543,279250
Salmon Tract-Guerry,4060,0,36.20073898,ID,T02000,IDT02000,ID04060,{E5CEC556-64E8-475E-BAF1-4E8A956CACD7},2279.342993,146499.7749,544,279251
Hedges,4061,0,159.9353705,ID,T02000,IDT02000,ID04061,{331B5951-6906-438E-B24C-C4C3ACD6F7AB},3216.661609,647238.0521,545,279252
Soldier Creek,4063,0,499.0567591,ID,T02000,IDT02000,ID04063,{FCF6A226-24DB-434B-B004-725D6804FFC5},7189.393498,2019619.072,546,279253
Matthews-Churchill,4064,0,138.1473804,ID,T02000,IDT02000,ID04064,{4952B703-4CD9-4EFA-AE3C-F37065BEAEC9},3951.991051,559064.834,547,279254
Barton-Schutte,4066,0,614.7028999,ID,T02000,IDT02000,ID04066,{13DFF464-AEDF-4AD3-AC23-48FAD0BDD7F9},9963.95878,2487624.259,548,279255
Buckhorn-Churchill,4067,0,9092.930988,ID,T02000,IDT02000,ID04067,{69D3533C-1100-40EB-8E3D-4086548FE42B},34386.19127,36797932.32,549,279256
Dry Creek,4068,0,7752.043304,ID,T02000,IDT02000,ID04068,{B3E51434-2F29-48F3-9B5B-14B20DB52BEE},36365.89441,31371530.84,550,279257
Artesian-Kidd,4069,0,6446.640985,ID,T02000,IDT02000,ID04069,{F04C557A-6716-49CB-BE57-803D2926733D},28060.79303,26088734.09,551,279258
Worthington Springs,4070,0,1185.740397,ID,T02000,IDT02000,ID04070,{355DEAE2-BC64-48F2-9A7E-FDF4B04E8CE6},9831.605455,4798540.2,552,279259
Jones-Goat Springs,4071,0,2159.561281,ID,T02000,IDT02000,ID04071,{4DF62B88-00A6-4B2E-90F5-2260B6A8E6DE},13981.00499,8739469.15,553,279260
Kinsey-Lost Creek,4072,0,1894.587651,ID,T02000,IDT02000,ID04072,{AEF74BED-54D2-4CED-8598-380363EA8AA6},20887.8456,7667154.655,554,279261
West-Kunkel,4073,0,1529.194119,ID,T02000,IDT02000,ID04073,{28B572C2-115F-40A5-800F-31A586A98FA1},17357.51703,6188453.62,555,279262
Amsterdam-Kunkel,4074,0,1107.75281,ID,T02000,IDT02000,ID04074,{BA21C7A4-0156-4E8B-AAC2-2F778D3AB207},12561.67284,4482934.38,556,279263
Marion Group,4075,0,4470.311202,ID,T02000,IDT02000,ID04075,{B34B28E9-C12F-49F8-99C3-5E3F2CA5AB61},18658.92464,18090779.45,557,279264
Salmon Tract Indiv.,4077,0,35.00533055,ID,T02000,IDT02000,ID04077,{8AB5BE4B-A3D4-46FD-8A3B-D0F498816C32},1664.487982,141662.1094,558,279265
Mabey-Goose Creek,4078,0,1901.60318,ID,T02000,IDT02000,ID04078,{70799643-97BB-4DDE-8694-81A22AB7FCD9},15603.63052,7695545.609,559,279266
Martin-Goose Creek,4080,0,676.5242883,ID,T02000,IDT02000,ID04080,{76E544A6-1FF9-4000-99CA-F55E14FB5C9E},8523.049609,2737807.535,561,279268
Cold Springs,4081,0,9550.915994,ID,T02000,IDT02000,ID04081,{6F95EDAF-A518-49E8-B7B2-A0E03C63BB8E},32849.49561,38651339.25,562,279269
Matthews-Goose Creek,4082,0,2582.187514,ID,T02000,IDT02000,ID04082,{A6C80C5D-258C-41CF-9767-A9B2513EE77C},16097.73438,10449783.63,563,279270
Willow Crk-Anderson,4083,0,872.1977617,ID,T02000,IDT02000,ID04083,{8AF41CFD-C97E-467E-AF72-D39E1F4F363D},12672.06125,3529673.133,564,279271
Churchill-Matthews,4084,0,2475.610482,ID,T02000,IDT02000,ID04084,{6B57A2E3-E943-4BC0-884B-C8CE6F95F718},19116.14167,10018479.97,565,279272
Goose Creek-Mcintosh,4086,0,342.0161426,ID,T02000,IDT02000,ID04086,{8507AD3A-FEA6-4FDF-9354-FB2E6F2ED8BB},5736.638446,1384095.721,567,279274
Churchill-Mullen,4087,0,1264.150023,ID,T02000,IDT02000,ID04087,{D9417E01-30CD-47ED-8F27-30B08272368D},9673.317732,5115853.96,568,279275
Goose Creek-Mullen,4088,0,793.9190109,ID,T02000,IDT02000,ID04088,{AC04B852-B8B6-4F85-934B-48C657C6BDCA},10108.18626,3212889.009,569,279276
Goose Creek-Ward,4089,0,471.1239631,ID,T02000,IDT02000,ID04089,{8388DD6B-0CA4-4572-BC9D-844AA0F3E7E6},12384.46537,1906578.608,570,279277
Paradise Mountain,4091,0,1874.343939,ID,I02000,IDI02000,ID04091,{C7482868-38AF-4914-8D8C-21BCA33E3975},11793.5405,7585230.934,571,279278
South Big Creek,4092,0,2389.203004,ID,T02000,IDT02000,ID04092,{5C34CC23-0981-4D4D-A63C-7CC7268A66C9},16881.0571,9668799.922,572,279279
Lemmon-Ring,4096,0,185.5719731,ID,T02000,IDT02000,ID04096,{9269A45B-B88B-4E03-8342-41B60D89C8D0},4596.15427,750986.114,573,279280
Cameron,4097,0,2675.144518,ID,T02000,IDT02000,ID04097,{F78ADA6D-507B-40DC-8FDC-958E90EC9A56},23235.942,10825968.77,574,279281
Beaver Dam,4099,0,2415.568177,ID,T02000,IDT02000,ID04099,{CA8A0770-0AF2-458E-BE27-DA55959010AB},16060.37378,9775496.418,575,279282
Sharp-Lost Creek,4102,0,5016.717328,ID,T02000,IDT02000,ID04102,{CF91C5DF-A13F-4F17-88CC-540B13B5121D},30028.60658,20302015.37,576,279283
Day,4105,0,331.1836687,ID,T02000,IDT02000,ID04105,{2AF53C6F-ED1D-4105-9C33-FB1A6098EEB7},5682.535537,1340258.08,577,279284
Salmon Tr-Isolated,4106,0,387.0793486,ID,T02000,IDT02000,ID04106,{DBCB2302-B414-4C9C-A493-76B7C3D8C460},9079.679928,1566460.769,578,279285
Sheep Creek Hills-1,4107,0,2369.405168,ID,I02000,IDI02000,ID04107,{56B3513A-E5A8-456C-8B4A-E27BC2CFBA0B},14854.65104,9588680.606,579,279286
Lost Creek-u2,4108,0,4312.510027,ID,T02000,IDT02000,ID04108,{4F037472-2308-4BAB-903C-AE7FCDA15FAA},31695.03824,17452178.22,580,279287
Warr-Pickett,4111,0,5763.440111,ID,T02000,IDT02000,ID04111,{965E76AB-171F-49AC-AE01-E25388BB43FB},21136.51426,23323907.27,582,279289
Alastra,4112,0,2653.850142,ID,T02000,IDT02000,ID04112,{B620A134-EFA0-4716-BDDC-4C7649A4ABDA},20558.94176,10739793.15,583,279290
Big Cedar-Churchill,4115,0,424.5064947,ID,T02000,IDT02000,ID04115,{B145E582-F4D3-4121-9157-D3BCCAC1B907},5842.349231,1717923.658,584,279291
Marchant-Goose Creek,4116,0,1848.209459,ID,T02000,IDT02000,ID04116,{A1007457-BEC3-467E-B5EC-F33C7B9EC75B},13142.04492,7479468.027,585,279292
Goose Crk Private #1,4117,0,2815.099406,ID,T02000,IDT02000,ID04117,{731BB81D-450F-487F-AD13-4503DDE2521F},14030.78968,11392348.36,586,279293
Birch Creek,4118,0,1231.682459,ID,T02000,IDT02000,ID04118,{FB5BD10B-3160-475A-ADBC-E6D558DE1D80},13757.66903,4984461.868,587,279294
Ridge,4119,0,7895.430035,ID,T02000,IDT02000,ID04119,{4DA93183-8160-4D24-A132-5AFF17FB9279},33852.54882,31951798.65,588,279295
Gravel Pit-Salmon Tr,4120,0,664.375019,ID,T02000,IDT02000,ID04120,{358ACC0A-3EDE-4319-B13D-A400652F39CD},7158.591128,2688640.992,589,279296
Section 22-Salmon Tr,4121,0,156.3526537,ID,T02000,IDT02000,ID04121,{403534E9-E5FD-4975-9941-FE50D2667940},3833.45957,632739.254,590,279297
Highway Unit,4122,0,193.0616242,ID,T02000,IDT02000,ID04122,{08803BC6-E35C-4BE1-9077-D1D2320899AA},4066.928096,781295.7768,591,279298
East Kunkel,4123,0,277.7269321,ID,T02000,IDT02000,ID04123,{5F7FBCF7-F004-44C6-8B30-F17CBB2508EB},4791.6028,1123925.483,592,279299
Highway-kunkel,4124,0,463.3543603,ID,T02000,IDT02000,ID04124,{D85F63F9-CBDA-47C1-85DA-71AB482C17D8},6286.677123,1875136.016,593,279300
Isolated Tracts-Kunkel,4125,0,229.063313,ID,T02000,IDT02000,ID04125,{7FBE38F2-652F-4744-94E3-4C65AA3EB46B},7020.114177,926990.0213,594,279301
Swan Valley Bridge,4126,0,174.6458214,ID,I01000,IDI01000,ID04126,{5501F3D0-C276-4610-94DF-F740B5C76160},3522.406947,706769.371,595,279302
Stone Cabin Isolated,4127,0,139.2668211,ID,T02000,IDT02000,ID04127,{7B760B23-2787-4AD0-8D05-6882122727FE},5517.812141,563595.0681,596,279303
Hot Creek,4128,0,476.4873013,ID,T02000,IDT02000,ID04128,{3F240AA4-A3D2-4A96-9503-950D1380B312},6539.520208,1928283.354,597,279304
Fairchild Canyon,4129,0,43.40985425,ID,T02000,IDT02000,ID04129,{6241EAAC-E2EE-4210-B97E-3EBD277CE47F},1675.595885,175674.1452,598,279305
Land Creek,4130,0,454.73999,ID,T02000,IDT02000,ID04130,{93A54494-52D7-4CA8-8636-D628728DAECB},8536.824476,1840274.758,599,279306
Mill Creek,4131,0,648.1561281,ID,T02000,IDT02000,ID04131,{79E811E7-3EC8-4ABE-98F5-293E97F6E401},9206.253849,2623005.208,600,279307
Two Knobs,4132,0,77.00858173,ID,T02000,IDT02000,ID04132,{0E889B1F-7EBA-4A05-A8BC-BCEFFB5E9287},2366.342939,311643.9114,601,279308
Churchill Tracts,4133,0,529.8989519,ID,T02000,IDT02000,ID04133,{929AC5D6-F3E3-4FF2-A477-F32496126AA3},13070.22174,2144433.494,602,279309
Robinson Hole,4134,0,3160.573914,ID,T02000,IDT02000,ID04134,{1D76DFB6-6CA1-47B5-94D0-636B6A9A210E},15425.26875,12790439.65,603,279310
Meadow Creek,4136,0,24813.50643,ID,I02000,IDI02000,ID04136,{5E07FD32-69D6-41C3-8C13-3BFF4808D153},46285.2912,100417096.7,605,279312
Soda Point-1,4137,0,45.76401747,ID,I02000,IDI02000,ID04137,{5863DF90-9030-4A04-8897-5B5344BAE243},2403.563246,185201.1436,606,279313
Green,4138,0,801.7632452,ID,I01000,IDI01000,ID04138,{B811CEBE-B98B-4B96-B652-5F7B76BD0DAD},10469.08476,3244633.625,607,279314
Salmon Butte,4139,0,8341.989423,ID,T02000,IDT02000,ID04139,{8712306B-7A71-4544-811E-482152933378},37887.48166,33758967.56,608,279315
Monida,4140,0,1211.883968,ID,I01000,IDI01000,ID04140,{0B5FCD6A-05EA-4D29-9F78-73E4A1AB8F74},14019.84581,4904339.897,609,279316
Owen Grube,4141,0,79.22002262,ID,I01000,IDI01000,ID04141,{D3EEDBCD-DFFC-46B7-9EDB-AEA9B82A5711},2404.305812,320593.3307,610,279317
Shotgun Valley,4142,0,5510.33892,ID,I01000,IDI01000,ID04142,{B92B89B1-1277-4F0D-8DF8-77456B337133},32522.70574,22299639.02,611,279318
Holland Canyon,4144,0,198.7078763,ID,I01000,IDI01000,ID04144,{F0EFDEFE-32EE-46A7-8631-3B75994B0C0B},4839.453549,804145.4395,612,279319
Hamilton,4146,0,442.3090508,ID,I01000,IDI01000,ID04146,{43EE7207-201B-47D3-B93C-AEBF71BDF760},13195.17176,1789968.332,613,279320
Henry Creek-1,4147,0,580.2738744,ID,I02000,IDI02000,ID04147,{C09C134E-290D-454D-81CC-0C6FC406283A},7047.216259,2348294.382,614,279321
Big Mountain,4148,0,3394.663227,ID,I02000,IDI02000,ID04148,{3B6804A9-A067-45E2-A269-FFA92FC0B4E8},20695.91094,13737769.25,615,279322
Glendale Peak,4149,0,1578.691798,ID,I02000,IDI02000,ID04149,{92E0FC92-89CE-4979-9493-C34DEF2E7A64},11834.96374,6388764.417,616,279323
Gray's Lake,4150,0,1413.127217,ID,I01000,IDI01000,ID04150,{23B72F54-7EB9-4A30-9B68-198353FE2914},25810.06618,5718745.666,617,279324
Johnny's Flat,4151,0,1896.415671,ID,T02000,IDT02000,ID04151,{9BD79F6B-2D14-47F7-A6E7-8570D9CC7F41},12565.98021,7674552.419,618,279325
Blackfoot Mountain-1,4152,0,660.9068775,ID,I02000,IDI02000,ID04152,{201735BF-2AA6-4D6B-AA3B-FB139CF24C5D},8281.973203,2674605.865,619,279326
Densmore Creek Road,4153,0,2827.111822,ID,I02000,IDI02000,ID04153,{F7CE10D8-F18C-4E63-B330-72FF6C5844B2},16824.20914,11440961.08,620,279327
Trout Creek Spring,4154,0,1758.08913,ID,I02000,IDI02000,ID04154,{5223B2D6-814C-4AA4-B2BC-0AB89BF132E2},13420.99223,7114762.544,621,279328
M A Harris,4155,0,40.01345399,ID,I01000,IDI01000,ID04155,{72D9BEC8-50E0-4FFA-9E7A-C7E73BCF3053},1609.635117,161929.3464,622,279329
Rice Creek,4156,0,414.6419427,ID,T02000,IDT02000,ID04156,{877D93A0-42AC-45A7-992A-9825C02A91D9},5595.20617,1678003.074,623,279330
Trail Hollow,4157,0,906.8144512,ID,I02000,IDI02000,ID04157,{3AA7CF81-5CBA-4B81-A7C7-03AD25C4E3ED},13333.89029,3669762.462,624,279331
Lorenzo,4158,0,184.7458599,ID,I01000,IDI01000,ID04158,{22FB5E48-A688-4FDA-842C-ACF845AAAE4D},7254.690049,747642.939,625,279332
Preuss Range-1,4160,0,7582.748427,ID,I02000,IDI02000,ID04160,{121BE893-0A9D-4D13-9308-D95F6236B7BC},33496.40448,30686416.05,626,279333
Little Flat 18 Mile,4161,0,1929.341741,ID,I02000,IDI02000,ID04161,{606236A4-382D-4AC1-9A63-2456BF019A72},13271.2098,7807800.026,627,279334
18 Mile Little Flat,4162,0,2560.613124,ID,I02000,IDI02000,ID04162,{8052616F-DFC3-4E9E-8BA3-6B8BDE58375F},17373.67217,10362474.83,628,279335
Homestead,4164,0,1488.817673,ID,T02000,IDT02000,ID04164,{41FD53F0-040E-462A-9328-5261D89754A9},13808.55221,6025055.291,629,279336
Horse Hollow-1,4165,0,613.5940065,ID,I02000,IDI02000,ID04165,{7798EE50-C087-4B47-A3F7-9C0306783890},9145.082773,2483136.708,630,279337
Heise Hot Springs,4166,0,536.672159,ID,I01000,IDI01000,ID04166,{77FB8BB6-D903-437E-B2AD-4AA97F266878},8001.475335,2171843.8,631,279338
Mahogany Ridge,4167,0,2478.784453,ID,I02000,IDI02000,ID04167,{DF48F52B-DFEE-4D27-82AF-CEC4C9847C1D},18894.84555,10031324.63,632,279339
Cart Hollow,4169,0,773.1380139,ID,I02000,IDI02000,ID04169,{230F26A2-15ED-49C7-B55A-A273B54A7A65},7961.684046,3128790.964,633,279340
Big Bend,4170,0,17.56140587,ID,I01000,IDI01000,ID04170,{091E2092-316A-4427-ABC6-38D1AA8F8BA4},1123.379018,71068.77043,634,279341
Bitch Creek,4171,0,140.7724296,ID,I01000,IDI01000,ID04171,{7E8C170F-728D-47B4-9403-BBC646167A32},4032.539961,569688.0736,635,279342
Hill,4172,0,74.5449336,ID,I01000,IDI01000,ID04172,{30918020-BC9F-4520-840D-E4D54DAA5338},2458.141483,301673.8415,636,279343
Top Of Little Mountain,4173,0,733.0898315,ID,I02000,IDI02000,ID04173,{5B72FD37-B483-47A7-9682-5EB175888ED2},7955.947676,2966721.076,637,279344
Pole Canyon,4174,0,1131.237818,ID,I02000,IDI02000,ID04174,{BD38E93F-3CA5-4EB0-9A5B-374B9058E209},9279.075869,4577975.21,638,279345
William Holden,4175,0,39.9872206,ID,I01000,IDI01000,ID04175,{B741E794-B5D9-4ED4-BA4E-0DCE41B2C82C},1609.093227,161823.1832,639,279346
Dry Valley-Chicken Creek,4176,0,572.9083357,ID,I02000,IDI02000,ID04176,{9B0CFCE5-D2D5-465E-8A94-915F597DEBA5},6311.71779,2318486.987,640,279347
Cusick Creek,4177,0,25.64318574,ID,I02000,IDI02000,ID04177,{C551F889-4D6A-490C-BCAC-A1C123C2BE88},1466.87589,103774.7031,641,279348
Cottonwood,4178,0,3087.024289,ID,T02000,IDT02000,ID04178,{C8E7247E-0A71-4420-BCBE-BC3A1541C9AC},19151.00217,12492793.69,642,279349
Murray,4179,0,58.17781166,ID,I01000,IDI01000,ID04179,{CB127DC7-ED52-4800-8AA1-887AE91901C2},2479.88994,235438.1859,643,279350
Hoskins,4180,0,129.297062,ID,I01000,IDI01000,ID04180,{13FA2478-8421-4D51-B2BB-71E20FA12F9C},4150.152178,523248.7239,644,279351
Johnson Reservoir,4181,0,2245.228503,ID,I02000,IDI02000,ID04181,{7687D77B-E064-48D9-A53F-07637D589648},15365.63949,9086153.476,645,279352
Bloomington,4182,0,949.2010896,ID,I02000,IDI02000,ID04182,{A15E45C0-C4EC-455C-9110-3BA1D254F977},10480.4563,3841295.783,646,279353
Wild Rose,4184,0,50.76144736,ID,I01000,IDI01000,ID04184,{1705B7DB-6B5F-4713-AB5F-29D2673BDD41},2164.682728,205425.1052,647,279354
Sheep Creek Hills-2,4185,0,9995.17487,ID,I02000,IDI02000,ID04185,{512F5CA3-1949-45D3-BDF0-8C5C1DF3AFC1},34125.258,40449198.28,648,279355
Magic Stock Driveway,4187,0,2375.407593,ID,T02000,IDT02000,ID04187,{6E2E52E9-396F-4403-A173-0FD527EB1EC0},33850.32579,9612971.657,649,279356
Oxford Slough,4189,0,1383.832776,ID,I02000,IDI02000,ID04189,{55D681DF-BC85-40E3-9B56-8040AB23D9A5},15786.1814,5600194.801,650,279357
Blackfoot Reservoir,4190,0,58688.05829,ID,I02000,IDI02000,ID04190,{F6FE6607-996A-48D5-8180-CE54054270E0},77996.00913,237503088.9,651,279358
Simon-Baker East,4191,0,118.4431091,ID,T02000,IDT02000,ID04191,{4C3B945C-2B62-4070-9C82-D16894B6D725},3138.248797,479324.1605,652,279359
Salmon Butte Iso,4193,0,1000.790242,ID,T02000,IDT02000,ID04193,{96747DE4-B342-43CC-9B20-17E2A4883E00},10083.41746,4050070.504,653,279360
Burton Creek-2,4194,0,1523.375403,ID,I02000,IDI02000,ID04194,{2C4CEB3D-43A7-494A-ADBD-11E1662ACC51},12536.75317,6164906.019,654,279361
1st And 2nd Hollows,4195,0,466.014723,ID,I02000,IDI02000,ID04195,{420251A2-6AE4-4893-821C-D1B8439C3BFF},6192.490234,1885902.165,655,279362
Whiskey Creek Iso,4196,0,1580.228291,ID,T02000,IDT02000,ID04196,{39B41441-C43B-450F-9D0E-9CE2264BB169},20530.6219,6394982.41,656,279363
Lathen Jacobson,4197,0,58.25516222,ID,I01000,IDI01000,ID04197,{935F031B-FAD3-4773-90C3-66F65F23B153},2222.071964,235751.2137,657,279364
Diversion,4198,0,16.44437318,ID,I01000,IDI01000,ID04198,{628E0A83-7750-4B59-913E-ED29224FA9C7},1178.571907,66548.28152,658,279365
Miller Creek,4199,0,317.415903,ID,I02000,IDI02000,ID04199,{AF4509E2-565D-433E-8BF3-59DA5A219AAF},5053.582148,1284541.687,659,279366
Harer Point-1,4200,0,2178.506741,ID,I02000,IDI02000,ID04200,{2BC94574-C321-4BA9-9EC3-D6212319CF6D},14654.26708,8816139.013,660,279367
Blackfoot River,4201,0,482.7253885,ID,I02000,IDI02000,ID04201,{41FA8437-B3B6-410D-B280-DAC71A07E0FA},8040.59391,1953528.098,661,279368
South Twin Lakes,4202,0,860.2907383,ID,I02000,IDI02000,ID04202,{04A268EB-2F2C-47F3-BCAA-1A1AF394BD99},9839.51364,3481486.927,662,279369
Bear Creek Spring,4203,0,991.1703121,ID,I02000,IDI02000,ID04203,{DCF90CB6-6848-418F-9284-776C3DFCBC19},12172.16779,4011139.875,663,279370
Carl Johnson & Sons,4204,0,178.3456945,ID,I01000,IDI01000,ID04204,{5086BEB8-172C-4DF9-9BAA-270F47F7E499},6409.40456,721742.2857,664,279371
Stock Valley Hills,4206,0,3785.838026,ID,I02000,IDI02000,ID04206,{B51C3F25-283C-425F-8F28-FD19C7772450},24916.91157,15320803.78,665,279372
Johnson Spring,4207,0,595.5786452,ID,I02000,IDI02000,ID04207,{E147ADAD-4ED8-443C-A31A-7B2D87BE2A58},6429.473391,2410230.839,666,279373
Tygee Ridge-1,4208,0,782.8883467,ID,I02000,IDI02000,ID04208,{559022A6-BCE4-46E2-A998-6A8BF8FEF5A4},7451.934373,3168249.318,667,279374
Paris Canyon Ranch,4209,0,1444.492986,ID,I02000,IDI02000,ID04209,{8975B7B2-089E-4C5B-8ADD-0717A90E96FB},11733.4085,5845678.938,668,279375
Willow Creek,4210,0,99.03916544,ID,I02000,IDI02000,ID04210,{ED757752-DEDA-483B-A523-74098BB47ADE},2845.343433,400798.8746,669,279376
Soda Flats,4211,0,4300.99266,ID,I02000,IDI02000,ID04211,{53B3F050-EC77-45B4-B259-15962C1D0B1B},20634.89202,17405568.9,670,279377
South Of Browns Canyon,4212,0,2135.648145,ID,I02000,IDI02000,ID04212,{B5691308-D2CF-4671-AA62-300EBB36CD48},13051.72474,8642695.739,671,279378
Bear Hollow,4213,0,1810.155287,ID,I02000,IDI02000,ID04213,{EBB77927-6443-41B0-80B5-CD30333247CF},12688.98879,7325467.644,672,279379
North Oneida Narrows,4214,0,186.8718026,ID,I02000,IDI02000,ID04214,{89B6CB2B-3ECC-4D99-A1AE-DF077335FC6B},3848.447225,756246.3584,673,279380
Weston Canyon,4217,0,302.3936193,ID,I02000,IDI02000,ID04217,{5866E34E-2007-4C49-BE7E-801EECD4D974},5088.784193,1223748.421,674,279381
Goodwin,4219,0,35.37389427,ID,I01000,IDI01000,ID04219,{E75B8EB0-8342-4982-B6E8-8B5774F656E0},1838.750723,143153.6398,675,279382
Upper Tex Creek,4220,0,40.19089089,ID,I01000,IDI01000,ID04220,{16B0B48F-2B06-4B4E-AAC2-724EA5A0346D},1613.196977,162647.4109,676,279383
Applewood,4221,0,37.9273598,ID,I01000,IDI01000,ID04221,{DD60451A-E737-4DD3-8C90-374BC9EF0C60},2209.355571,153487.1892,677,279384
East Monida,4222,0,227.3285401,ID,I01000,IDI01000,ID04222,{B536F5D8-3C36-493F-A160-F00CE30482EB},4847.543437,919969.6164,678,279385
Yale Road,4223,0,452.7910151,ID,I01000,IDI01000,ID04223,{0FFF695C-50FA-4566-9B00-32600A8C4CFA},6449.844495,1832387.505,679,279386
Phyllis Laird,4224,0,160.7175122,ID,I01000,IDI01000,ID04224,{20FF535F-D34D-4A56-A4D6-2A76894F9314},3225.895467,650403.2797,680,279387
Hawkins Spring,4225,0,24.85009752,ID,I01000,IDI01000,ID04225,{FD68C16F-990D-4405-BF86-4B5DE5EE6EE4},1655.045971,100565.1762,681,279388
